date,code,name,type,detail,amount,category
2026-07-22,688409,富创精密,大宗交易,"成交价 176.85,折溢率 -0.08%,买方 机构专用",5305500.0,产业资本
2026-07-22,688653,康希通信,大宗交易,"成交价 10.0,折溢率 -0.12%,买方 华泰证券股份有限公司上海徐汇区龙启路证券营业部",11000000.0,产业资本
2026-07-22,688779,五矿新能,大宗交易,"成交价 6.21,折溢率 -0.10%,买方 机构专用",3005600.0,产业资本
2026-07-22,688166,博瑞医药,大宗交易,"成交价 28.07,折溢率 -0.29%,买方 中国银河证券股份有限公司上海浦东新区上南路证券营业部",5754400.0,产业资本
2026-07-22,688105,诺唯赞,大宗交易,"成交价 15.7,折溢率 -0.07%,买方 中信证券股份有限公司四川分公司",2000000.0,产业资本
2026-07-22,688409,富创精密,大宗交易,"成交价 176.85,折溢率 -0.08%,买方 国联民生证券股份有限公司总部",2122200.0,产业资本
2026-07-23,605298,必得科技,大宗交易,"成交价 38.28,折溢率 -0.14%,买方 财通证券股份有限公司杭州文二西路证券营业部",2220200.0,产业资本
2026-07-23,600031,三一重工,大宗交易,"成交价 19.77,折溢率 -0.01%,买方 机构专用",53670700.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,603050,科林电气,大宗交易,"成交价 17.18,折溢率 -0.08%,买方 中信建投证券股份有限公司北京方庄路证券营业部",2233400.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",4200000.0,产业资本
2026-07-23,605298,必得科技,大宗交易,"成交价 38.28,折溢率 -0.14%,买方 财通证券股份有限公司杭州文二西路证券营业部",3062400.0,产业资本
2026-07-23,301633,港迪技术,大宗交易,"成交价 53.21,折溢率 -0.01%,买方 东海证券股份有限公司上海浦东新区东方路分公司",7981500.0,产业资本
2026-07-23,301552,科力装备,大宗交易,"成交价 20.1,折溢率 -0.01%,买方 中信建投证券股份有限公司北京东城分公司",3765400.0,产业资本
2026-07-23,300274,阳光电源,大宗交易,"成交价 111.9,折溢率 -0.05%,买方 中信证券股份有限公司北京呼家楼证券营业部",2685600.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,601065,江盐集团,大宗交易,"成交价 5.9,折溢率 -0.13%,买方 申万宏源证券有限公司上海金山区蒙山路证券营业部",8999900.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2400000.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,300308,中际旭创,大宗交易,"成交价 1072.52,折溢率 +0.00%,买方 机构专用",132410100.0,产业资本
2026-07-23,002900,哈三联,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 0.4亿,36333155.04,游资
2026-07-23,605077,华康股份,大宗交易,"成交价 9.05,折溢率 -0.13%,买方 华泰证券股份有限公司广州云城东路证券营业部",2353000.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 招商证券股份有限公司济南经十路证券营业部",7875000.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 中国银河证券股份有限公司金华八一南街证券营业部",3150000.0,产业资本
2026-07-23,300124,汇川技术,大宗交易,"成交价 62.03,折溢率 -0.01%,买方 机构专用",112150200.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2640000.0,产业资本
2026-07-23,600110,诺德股份,大宗交易,"成交价 8.0,折溢率 -0.12%,买方 广发证券股份有限公司深圳福华一路证券营业部",3250400.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2400000.0,产业资本
2026-07-23,601865,福莱特,大宗交易,"成交价 8.59,折溢率 -0.12%,买方 广发证券股份有限公司杭州学院路证券营业部",24996900.0,产业资本
2026-07-23,603050,科林电气,大宗交易,"成交价 17.18,折溢率 -0.08%,买方 国泰海通证券股份有限公司总部",5154000.0,产业资本
2026-07-23,600066,宇通客车,大宗交易,"成交价 32.18,折溢率 +0.00%,买方 广发证券股份有限公司北京鲁谷路证券营业部",44791300.0,产业资本
2026-07-23,603050,科林电气,大宗交易,"成交价 17.18,折溢率 -0.08%,买方 广发证券股份有限公司总部",8590000.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,301210,金杨精密,大宗交易,"成交价 16.64,折溢率 -0.23%,买方 国信证券股份有限公司无锡观山路证券营业部",2599200.0,产业资本
2026-07-23,301308,江波龙,大宗交易,"成交价 375.85,折溢率 +0.00%,买方 广发证券股份有限公司无锡太湖东大道证券营业部",2255100.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 机构专用",5040000.0,产业资本
2026-07-23,002773,康弘药业,大宗交易,"成交价 22.33,折溢率 +0.04%,买方 申万宏源证券有限公司长沙湘江中路证券营业部",2002200.0,产业资本
2026-07-23,300308,中际旭创,大宗交易,"成交价 1072.52,折溢率 +0.00%,买方 机构专用",70495700.0,产业资本
2026-07-23,002973,侨银股份,大宗交易,"成交价 8.52,折溢率 -0.07%,买方 甬兴证券有限公司宁波分公司",2130000.0,产业资本
2026-07-23,003009,中天火箭,大宗交易,"成交价 46.36,折溢率 -0.12%,买方 浙商证券股份有限公司上海长乐路证券营业部",4636000.0,产业资本
2026-07-23,300308,中际旭创,大宗交易,"成交价 1072.52,折溢率 +0.00%,买方 机构专用",39802300.0,产业资本
2026-07-23,300124,汇川技术,大宗交易,"成交价 62.36,折溢率 +0.00%,买方 机构专用",187080000.0,产业资本
2026-07-23,301297,富乐德,大宗交易,"成交价 28.26,折溢率 -0.10%,买方 财通证券股份有限公司杭州丽水路证券营业部",4004900.0,产业资本
2026-07-23,002165,红宝丽,大宗交易,"成交价 5.84,折溢率 -0.10%,买方 华鑫证券有限责任公司深圳分公司",2336000.0,产业资本
2026-07-23,003009,中天火箭,大宗交易,"成交价 46.36,折溢率 -0.12%,买方 招商证券股份有限公司济南经十路证券营业部",4636000.0,产业资本
2026-07-23,300985,致远新能,大宗交易,"成交价 27.92,折溢率 -0.19%,买方 国信证券股份有限公司上海中江路证券营业部",17967100.0,产业资本
2026-07-23,301308,江波龙,大宗交易,"成交价 375.85,折溢率 +0.00%,买方 广发证券股份有限公司无锡太湖东大道证券营业部",2255100.0,产业资本
2026-07-23,300994,久祺股份,大宗交易,"成交价 8.0,折溢率 -0.21%,买方 中国银河证券股份有限公司杭州东宁路证券营业部",2000000.0,产业资本
2026-07-23,603050,科林电气,大宗交易,"成交价 17.18,折溢率 -0.08%,买方 华泰证券股份有限公司深圳后海中心路证券营业部",4295000.0,产业资本
2026-07-23,601865,福莱特,大宗交易,"成交价 8.59,折溢率 -0.12%,买方 广发证券股份有限公司杭州学院路证券营业部",22978300.0,产业资本
2026-07-23,300475,香农芯创,大宗交易,"成交价 163.02,折溢率 +0.00%,买方 机构专用",8151000.0,产业资本
2026-07-23,603926,铁流股份,大宗交易,"成交价 12.88,折溢率 -0.09%,买方 东北证券股份有限公司台州中心大道证券营业部",45015600.0,产业资本
2026-07-23,600428,中远海特,大宗交易,"成交价 11.04,折溢率 +0.00%,买方 广发证券股份有限公司北京鲁谷路证券营业部",22035800.0,产业资本
2026-07-23,301026,浩通科技,大宗交易,"成交价 13.92,折溢率 -0.22%,买方 国泰海通证券股份有限公司广州天河北路证券营业部",5568000.0,产业资本
2026-07-23,603811,诚意药业,大宗交易,"成交价 6.35,折溢率 -0.11%,买方 中信证券股份有限公司温州分公司",4000500.0,产业资本
2026-07-23,002634,*ST棒杰,大宗交易,"成交价 3.86,折溢率 +0.03%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",1930000.0,产业资本
2026-07-23,301298,东利机械,大宗交易,"成交价 8.4,折溢率 -0.23%,买方 财达证券股份有限公司保定蠡县永盛南大街证券营业部",2436000.0,产业资本
2026-07-23,600459,贵研铂业,大宗交易,"成交价 16.4,折溢率 -0.11%,买方 广发证券股份有限公司深圳福华一路证券营业部",10305800.0,产业资本
2026-07-23,002973,侨银股份,大宗交易,"成交价 8.42,折溢率 -0.09%,买方 机构专用",2105000.0,产业资本
2026-07-23,002634,*ST棒杰,大宗交易,"成交价 3.86,折溢率 +0.03%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",1930000.0,产业资本
2026-07-23,600660,福耀玻璃,大宗交易,"成交价 56.0,折溢率 -0.01%,买方 东方证券股份有限公司泉州津淮街证券营业部",2128000.0,产业资本
2026-07-23,600036,招商银行,大宗交易,"成交价 38.91,折溢率 +0.00%,买方 机构专用",24435500.0,产业资本
2026-07-23,002422,科伦药业,大宗交易,"成交价 51.35,折溢率 +0.00%,买方 机构专用",80629800.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 中国中金财富证券有限公司深圳分公司",3816000.0,产业资本
2026-07-23,301609,山大电力,大宗交易,"成交价 37.7,折溢率 -0.01%,买方 中信证券股份有限公司北京呼家楼证券营业部",18850000.0,产业资本
2026-07-23,603091,众鑫股份,大宗交易,"成交价 39.1,折溢率 -0.15%,买方 国信证券股份有限公司浙江分公司",6256000.0,产业资本
2026-07-23,688168,安博通,大宗交易,"成交价 37.82,折溢率 -0.02%,买方 机构专用",7185800.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 机构专用",2027300.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,002165,红宝丽,大宗交易,"成交价 5.84,折溢率 -0.10%,买方 机构专用",1752000.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 中信建投证券股份有限公司北京朝阳分公司",2146500.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 中信建投证券股份有限公司北京朝阳分公司",4725000.0,产业资本
2026-07-23,603696,安记食品,大宗交易,"成交价 10.6,折溢率 +0.00%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",11988600.0,产业资本
2026-07-23,002165,红宝丽,大宗交易,"成交价 5.84,折溢率 -0.10%,买方 中国银河证券股份有限公司金华八一南街证券营业部",2336000.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 广发证券股份有限公司金华光南路证券营业部",6300000.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 机构专用",2051100.0,产业资本
2026-07-23,301358,湖南裕能,大宗交易,"成交价 60.0,折溢率 -0.09%,买方 机构专用",2040000.0,产业资本
2026-07-23,002191,劲嘉股份,大宗交易,"成交价 3.65,折溢率 -0.00%,买方 中国银河证券股份有限公司北京双井证券营业部",6402100.0,产业资本
2026-07-23,688395,正弦电气,大宗交易,"成交价 17.81,折溢率 -0.07%,买方 中国银河证券股份有限公司金华八一南街证券营业部",4452500.0,产业资本
2026-07-23,002422,科伦药业,大宗交易,"成交价 51.35,折溢率 +0.00%,买方 机构专用",7232100.0,产业资本
2026-07-23,603683,晶华新材,大宗交易,"成交价 16.77,折溢率 +0.06%,买方 东北证券股份有限公司上海北艾路证券营业部",12007300.0,产业资本
2026-07-23,688757,胜科纳米,大宗交易,"成交价 31.11,折溢率 -0.01%,买方 中国银河证券股份有限公司南京江东中路证券营业部",2000400.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 招商证券股份有限公司西安北大街证券营业部",3150000.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 浙商证券股份有限公司上海长乐路证券营业部",2146500.0,产业资本
2026-07-23,002634,*ST棒杰,大宗交易,"成交价 3.86,折溢率 +0.03%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",1930000.0,产业资本
2026-07-23,688398,赛特新材,大宗交易,"成交价 19.06,折溢率 -0.02%,买方 东北证券股份有限公司上海北艾路证券营业部",15000200.0,产业资本
2026-07-23,688779,五矿新能,大宗交易,"成交价 6.63,折溢率 -0.10%,买方 中国银河证券股份有限公司金华八一南街证券营业部",4534900.0,产业资本
2026-07-23,688779,五矿新能,大宗交易,"成交价 6.63,折溢率 -0.10%,买方 招商证券股份有限公司西安北大街证券营业部",6630000.0,产业资本
2026-07-23,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 招商证券股份有限公司西安北大街证券营业部",6300000.0,产业资本
2026-07-23,688758,赛分科技,大宗交易,"成交价 26.71,折溢率 -0.01%,买方 中信建投证券股份有限公司总部",8013000.0,产业资本
2026-07-23,688779,五矿新能,大宗交易,"成交价 6.63,折溢率 -0.10%,买方 中国银河证券股份有限公司金华八一南街证券营业部",3421100.0,产业资本
2026-07-23,688779,五矿新能,大宗交易,"成交价 6.63,折溢率 -0.10%,买方 中国银河证券股份有限公司杭州建国北路证券营业部",6630000.0,产业资本
2026-07-23,688702,盛科通信,大宗交易,"成交价 383.0,折溢率 -0.03%,买方 中国银河证券股份有限公司上海普陀区曹杨路证券营业部",19999900.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 广发证券股份有限公司沧州解放路证券营业部",2146500.0,产业资本
2026-07-23,300308,中际旭创,大宗交易,"成交价 1072.52,折溢率 +0.00%,买方 机构专用",27228100.0,产业资本
2026-07-23,300136,信维通信,大宗交易,"成交价 51.6,折溢率 -0.22%,买方 华西证券股份有限公司南通工农路证券营业部",2420000.0,产业资本
2026-07-23,688256,寒武纪,大宗交易,"成交价 1249.0,折溢率 +0.00%,买方 机构专用",8743000.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 中国银河证券股份有限公司金华八一南街证券营业部",4054500.0,产业资本
2026-07-23,603259,药明康德,大宗交易,"成交价 127.45,折溢率 +0.00%,买方 机构专用",24470400.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 机构专用",5628600.0,产业资本
2026-07-23,603269,海鸥股份,大宗交易,"成交价 10.31,折溢率 -0.10%,买方 东海证券股份有限公司常州延政中路证券营业部",4639500.0,产业资本
2026-07-23,603926,铁流股份,大宗交易,"成交价 12.88,折溢率 -0.09%,买方 中国银河证券股份有限公司杭州市民街证券营业部",15000000.0,产业资本
2026-07-23,603618,杭电股份,大宗交易,"成交价 23.85,折溢率 -0.13%,买方 广发证券股份有限公司金华光南路证券营业部",4054500.0,产业资本
